tau,alpha,m_value
100,0.83515,-0.4221210389569726
100,0.83515,-0.2710687662952514
100,0.83515,-0.2903011793171654
100,0.83515,-0.34399377160326694
100,0.83515,-0.33878927051102364
100,0.83515,-0.34569668606181037
100,0.83515,-0.5101550376913447
100,0.83515,-0.3090026164376011
100,0.83515,0.2873379839332721
100,0.83515,-0.16352117508701577
100,0.83515,-0.38937035643573087
100,0.83515,-0.08439234665550359
100,0.83515,-0.35954266048295674
100,0.83515,-0.14025628902310122
100,0.83515,-0.4777065542251969
100,0.83515,-0.16377618572042207
100,0.83515,0.19862889030450614
100,0.83515,-0.4404559789564417
100,0.83515,-0.256438979566748
100,0.83515,-0.5120093298610784
100,0.83515,0.0044064845813119565
100,0.83515,-0.39670837865678266
100,0.83515,0.0994155672180702
100,0.83515,-0.19264404268478433
100,0.83515,-0.06583332155020405
100,0.83515,0.005918937546871709
100,0.83515,0.010944764238701258
100,0.83515,-0.5302521201343859
100,0.83515,0.019492747315133098
100,0.83515,-0.1838346145380476
100,0.83515,-0.3012808215733448
100,0.83515,0.16189683332076765
100,0.83515,-0.512502504786272
100,0.83515,-0.3140515145000626
100,0.83515,-0.16754200924105697
100,0.83515,-0.15583758677468185
100,0.83515,-0.07909094266854579
100,0.83515,-0.10303299355485784
100,0.83515,-0.06926292785374283
100,0.83515,-0.5107842599314136
100,0.83515,-0.1474871445101327
100,0.83515,-0.34180793219808797
100,0.83515,0.3746845069078938
100,0.83515,0.16433145902255084
100,0.83515,0.2538017078451468
100,0.83515,-0.06073742485262542
100,0.83515,-0.3761022343819586
100,0.83515,-0.2573091775313248
100,0.83515,-0.440335479257181
100,0.83515,-0.18854738641358712
100,0.83515,-0.4609697892225266
100,0.83515,-0.07892738618741768
100,0.83515,-0.1418742077529103
100,0.83515,-0.007733688509451593
100,0.83515,-0.19376095940471555
100,0.83515,-0.2844106183769224
100,0.83515,-0.3403508403660267
100,0.83515,-0.3006136022420126
100,0.83515,-0.24953856073328204
100,0.83515,-0.4556728751792891
100,0.83515,0.006712735527566011
100,0.83515,-0.21005159248270003
100,0.83515,-0.616636199901202
100,0.83515,-0.4724413766363698
100,0.83515,-0.09243985753412316
100,0.83515,-0.39176636322944924
100,0.83515,-0.21201218768162539
100,0.83515,-0.2911782872921088
100,0.83515,-0.23138073766120576
100,0.83515,-0.46504996712539043
100,0.83515,-0.05830200224508023
100,0.83515,-0.2796017351503321
100,0.83515,-0.4565718105451956
100,0.83515,-0.11004427072520144
100,0.83515,-0.054073319694979555
100,0.83515,-0.30965626046446243
100,0.83515,-0.1446161787683612
100,0.83515,0.005849575008262488
100,0.83515,-0.4309968978564399
100,0.83515,-0.35957523515838596
100,0.83515,0.10268735320399207
100,0.83515,-0.14206660923983583
100,0.83515,-0.36468063174285564
100,0.83515,-0.29139377815167905
100,0.83515,-0.4338285451965427
100,0.83515,-0.26959645932506143
100,0.83515,-0.4046797430417051
100,0.83515,-0.03905376416615322
100,0.83515,-0.2893915892099594
100,0.83515,-0.4052607214580219
100,0.83515,-0.2892415780575431
100,0.83515,-0.4116805318989468
100,0.83515,-0.20763318641295755
100,0.83515,-0.0892740737573071
100,0.83515,-0.38377440218190434
100,0.83515,0.016031968281906315
100,0.83515,-0.3129909138498279
100,0.83515,-0.27088363597069254
100,0.83515,-0.18379580801351372
100,0.83515,-0.36980287607753726
100,0.83515,-0.42132056529704753
100,0.83515,-0.24426379424866082
100,0.83515,-0.30254929169027145
100,0.83515,-0.31482311788246736
100,0.83515,-0.3344512251775279
100,0.83515,-0.35763047901705736
100,0.83515,-0.5078896800935861
100,0.83515,-0.35163414550708305
100,0.83515,0.2993468098183511
100,0.83515,-0.18585325181323378
100,0.83515,-0.3671113555715718
100,0.83515,-0.07003769932397015
100,0.83515,-0.32616975247547836
100,0.83515,-0.16382774601630554
100,0.83515,-0.46575495538056066
100,0.83515,-0.12439503448504882
100,0.83515,0.20258375032029213
100,0.83515,-0.40893677138467915
100,0.83515,-0.20481830707935095
100,0.83515,-0.5027994663858435
100,0.83515,-0.015148332240345473
100,0.83515,-0.3940564228288186
100,0.83515,0.07090878789665993
100,0.83515,-0.18749122914175387
100,0.83515,-0.0398340972104441
100,0.83515,-0.012111959865128055
100,0.83515,0.03456957606894493
100,0.83515,-0.5019276171373809
100,0.83515,-0.0016228923583631444
100,0.83515,-0.18597662271454685
100,0.83515,-0.28560865232472554
100,0.83515,0.16630249453504614
100,0.83515,-0.4972249380450207
100,0.83515,-0.3135270482074701
100,0.83515,-0.16888670515797
100,0.83515,-0.21385621672602095
100,0.83515,-0.10671632234356856
100,0.83515,-0.16156565548471988
100,0.83515,-0.07081916789684775
100,0.83515,-0.5015079569731276
100,0.83515,-0.18991400902583333
100,0.83515,-0.33349783084131124
100,0.83515,0.3852858450426933
100,0.83515,0.13518001259768145
100,0.83515,0.25580032510794565
100,0.83515,-0.08379575387707505
100,0.83515,-0.34054892824382993
100,0.83515,-0.2664608349250651
100,0.83515,-0.43666709747930793
100,0.83515,-0.17627744003132684
100,0.83515,-0.4467637630098408
100,0.83515,-0.036510462504344095
100,0.83515,-0.17360115965718118
100,0.83515,-0.058958342701201615
100,0.83515,-0.15038625129579603
100,0.83515,-0.25126621498056884
100,0.83515,-0.37901806729146303
100,0.83515,-0.2817018326399695
100,0.83515,-0.237855040654497
100,0.83515,-0.4769136346819242
100,0.83515,-0.00434146307793026
100,0.83515,-0.21968472219730387
100,0.83515,-0.6385882988470111
100,0.83515,-0.4569132385599123
100,0.83515,-0.05258782186250135
100,0.83515,-0.4363090944479768
100,0.83515,-0.1939815883241724
100,0.83515,-0.28122789503362994
100,0.83515,-0.24996299511282044
100,0.83515,-0.4745361075047651
100,0.83515,-0.07415296479223256
100,0.83515,-0.2737818293871437
100,0.83515,-0.4498581445615983
100,0.83515,-0.06762849446562638
100,0.83515,-0.07379675694078448
100,0.83515,-0.3097388666925067
100,0.83515,-0.12721691354127004
100,0.83515,-0.007383587766418967
100,0.83515,-0.4397001376226261
100,0.83515,-0.3903003871146158
100,0.83515,0.06465247630733821
100,0.83515,-0.15694574053283766
100,0.83515,-0.3208906852419536
100,0.83515,-0.32512020239855405
100,0.83515,-0.40142603575237634
100,0.83515,-0.2791190336924902
100,0.83515,-0.3888021266128759
100,0.83515,-0.02473934449630024
100,0.83515,-0.25329572127277433
100,0.83515,-0.3546282559518104
100,0.83515,-0.3395645063741424
100,0.83515,-0.42639223597432174
100,0.83515,-0.12345137675319041
100,0.83515,-0.07071684622344186
100,0.83515,-0.4242147003438011
100,0.83515,0.0558485141199452
100,0.83515,-0.340510078725887
100,0.83515,-0.2492988401551182
100,0.83515,-0.21693616755159825
100,0.83515,-0.33628083670385756
100,0.83515,-0.37661526456078015
100,0.83515,-0.19872042223843175
100,0.83515,-0.3152188492701529
100,0.83515,-0.346101123439436
100,0.83515,-0.31838333032990745
100,0.83515,-0.384919161771879
100,0.83515,-0.5324362366381906
100,0.83515,-0.36140455923768494
100,0.83515,0.2825865203462607
100,0.83515,-0.18015271947662656
100,0.83515,-0.3953946361927812
100,0.83515,-0.09363904207134426
100,0.83515,-0.33573317993067797
100,0.83515,-0.20106141652138615
100,0.83515,-0.4477835499142775
100,0.83515,-0.11680258297147564
100,0.83515,0.21820262361024254
100,0.83515,-0.40810690633259566
100,0.83515,-0.16638035783959948
100,0.83515,-0.4649341494366367
100,0.83515,0.07786373651394823
100,0.83515,-0.3488294147398787
100,0.83515,0.05634061816873453
100,0.83515,-0.1823047928760588
100,0.83515,-0.11540741599980513
100,0.83515,-0.0702931800463206
100,0.83515,0.036956519471595305
100,0.83515,-0.47827097181542705
100,0.83515,-0.04871940027027107
100,0.83515,-0.19007870058057932
100,0.83515,-0.31891367302578677
100,0.83515,0.1575460592668682
100,0.83515,-0.4903959029319377
100,0.83515,-0.2943340933245123
100,0.83515,-0.1253086066140515
100,0.83515,-0.2570447175521154
100,0.83515,-0.15182404280543674
100,0.83515,-0.21047112616502475
100,0.83515,-0.0895997939672595
100,0.83515,-0.5265798938849466
100,0.83515,-0.23554878896392176
100,0.83515,-0.28039308697020005
100,0.83515,0.36161466702375356
100,0.83515,0.151353836036985
100,0.83515,0.17313509565057078
100,0.83515,-0.06798690182491487
100,0.83515,-0.30790983424486634
100,0.83515,-0.26903104628950664
100,0.83515,-0.4401147930976171
100,0.83515,-0.19810526153056976
100,0.83515,-0.4555404913382118
100,0.83515,0.03494359707913341
100,0.83515,-0.15610774272813946
100,0.83515,-0.09390657591116515
100,0.83515,-0.18926295507255206
100,0.83515,-0.22410852207144594
100,0.83515,-0.3943393614336703
100,0.83515,-0.3422421830588601
100,0.83515,-0.19336235111489652
100,0.83515,-0.5048485855774555
100,0.83515,0.062021881396777515
100,0.83515,-0.19598165205614593
100,0.83515,-0.5615031175704818
100,0.83515,-0.43118996510907553
100,0.83515,-0.06513697148514447
100,0.83515,-0.47100275025652055
100,0.83515,-0.1494854891318054
100,0.83515,-0.34182008833584127
100,0.83515,-0.23581410439054035
100,0.83515,-0.4890367675828716
100,0.83515,-0.1094707831259542
100,0.83515,-0.3000421142519809
100,0.83515,-0.431897252341333
100,0.83515,-0.11787790870659813
100,0.83515,-0.13689310185410392
100,0.83515,-0.35271022104078725
100,0.83515,-0.15521194385103176
100,0.83515,-0.007683756467170968
100,0.83515,-0.4533588883516806
100,0.83515,-0.4090756958526248
100,0.83515,0.017856624473972064
100,0.83515,-0.20769618187781344
100,0.83515,-0.3836421762886205
100,0.83515,-0.3501926214479286
100,0.83515,-0.41702119454658504
100,0.83515,-0.3331746728912307
100,0.83515,-0.43143991292588624
100,0.83515,-0.02992395524903218
100,0.83515,-0.26394076962859453
100,0.83515,-0.39947002940506426
100,0.83515,-0.3551348658735676
100,0.83515,-0.34533368791246216
100,0.83515,-0.0845449454981018
100,0.83515,-0.08194815493206893
100,0.83515,-0.40136191402916593
100,0.83515,0.02144836224211109
100,0.83515,-0.3194953996243571
100,0.83515,-0.2836232132234561
100,0.83515,-0.22661058646242274
100,0.83515,-0.3425269397352213
100,0.83515,-0.3529024620872048
100,0.83515,-0.19782591456430199
100,0.83515,-0.25685207577784275
100,0.83515,-0.29725636225958696
100,0.83515,-0.30357224867575405
100,0.83515,-0.3728047760082794
100,0.83515,-0.5148454663605762
100,0.83515,-0.26515366653804473
100,0.83515,0.21789431192170253
100,0.83515,-0.19325223572511183
100,0.83515,-0.37921353188228857
100,0.83515,-0.12213028495615735
100,0.83515,-0.3643134593732337
100,0.83515,-0.23205488567275234
100,0.83515,-0.4520047085547833
100,0.83515,-0.11536800370375595
100,0.83515,0.13385635027140366
100,0.83515,-0.42697426681257805
100,0.83515,-0.17028707314925443
100,0.83515,-0.5023694958817879
100,0.83515,0.04059271978739669
100,0.83515,-0.35030943204393267
100,0.83515,0.020850765324531655
100,0.83515,-0.22808895168489346
100,0.83515,-0.13513849468767195
100,0.83515,-0.04565520907106395
100,0.83515,0.05534465605096143
100,0.83515,-0.49964969756222133
100,0.83515,-0.10188157077919266
100,0.83515,-0.24662352679289606
100,0.83515,-0.30224179484988833
100,0.83515,0.1605647497971083
100,0.83515,-0.4652247316506047
100,0.83515,-0.31791588764509965
100,0.83515,-0.11110468306642708
100,0.83515,-0.17569833486541953
100,0.83515,-0.16502776064556857
100,0.83515,-0.26724756395481075
100,0.83515,-0.15969637006953835
100,0.83515,-0.5331413319347572
100,0.83515,-0.20911644662252413
100,0.83515,-0.26683174672586407
100,0.83515,0.3870368084239104
100,0.83515,0.12612058543067953
100,0.83515,0.2284139550732414
100,0.83515,-0.032275517199432995
100,0.83515,-0.3005478753557057
100,0.83515,-0.31723287338001654
100,0.83515,-0.4119106042662989
100,0.83515,-0.22194684185203842
100,0.83515,-0.4112707772321433
100,0.83515,0.052438497318497035
100,0.83515,-0.18094610596171734
100,0.83515,-0.0860488557371159
100,0.83515,-0.19811698752930937
100,0.83515,-0.25129320198244925
100,0.83515,-0.4245922141081938
100,0.83515,-0.36355754966451714
100,0.83515,-0.13781921106901032
100,0.83515,-0.5255865073107456
100,0.83515,0.019783657284910085
100,0.83515,-0.22172798782695402
100,0.83515,-0.5615349241546735
100,0.83515,-0.3626319470583227
100,0.83515,-0.04915530872931215
100,0.83515,-0.4958706441092419
100,0.83515,-0.18826818104582288
100,0.83515,-0.3313836280076021
100,0.83515,-0.21251124282484532
100,0.83515,-0.45250667902239294
100,0.83515,-0.07754343702734472
100,0.83515,-0.28219152716063445
100,0.83515,-0.48110338329134283
100,0.83515,-0.1650751181036922
100,0.83515,-0.09994977528728446
100,0.83515,-0.4115789952197413
100,0.83515,-0.11432842176342344
100,0.83515,0.01378923884882953
100,0.83515,-0.4836609669421807
100,0.83515,-0.44150011787791027
100,0.83515,0.025794848269609445
100,0.83515,-0.23776237665878633
100,0.83515,-0.4023955065180393
100,0.83515,-0.3704143612994413
100,0.83515,-0.3662698554122858
100,0.83515,-0.33578906913821244
100,0.83515,-0.46110965559468836
100,0.83515,-0.0085228313080701
100,0.83515,-0.23364831639676656
100,0.83515,-0.40516407532862386
100,0.83515,-0.3673743201220225
100,0.83515,-0.3209746197441772
100,0.83515,-0.10303071246038707
100,0.83515,-0.08050806334867495
100,0.83515,-0.3871599012330646
100,0.83515,-0.025912169072979704
100,0.83515,-0.303207909309942
100,0.83515,-0.2326902112386091
100,0.83515,-0.2629455944803981
100,0.83515,-0.36458174206394
100,0.83515,-0.327435361554608
100,0.83515,-0.21295260654482484
100,0.83515,-0.23794524971367614
100,0.83515,-0.2671607084490668
100,0.83515,-0.3242888022004203
100,0.83515,-0.3838610838961757
100,0.83515,-0.5097715925636074
100,0.83515,-0.2944891945623258
100,0.83515,0.17989327878145667
100,0.83515,-0.14479064625684557
100,0.83515,-0.348488092531027
100,0.83515,-0.07884225621839111
100,0.83515,-0.3606702125483792
100,0.83515,-0.20080122907205813
100,0.83515,-0.44198115354627643
100,0.83515,-0.0835724183821182
100,0.83515,0.1206823493608352
100,0.83515,-0.4137696868230159
100,0.83515,-0.18707734335880666
100,0.83515,-0.5127559444731332
100,0.83515,0.003849502748143514
100,0.83515,-0.35812527799276844
100,0.83515,-0.051378949630945366
100,0.83515,-0.23019170224126456
100,0.83515,-0.1646667910265803
100,0.83515,-0.04411257626279871
100,0.83515,0.02878000099645059
100,0.83515,-0.4619621312511861
100,0.83515,-0.13405259071004735
100,0.83515,-0.18710371881976434
100,0.83515,-0.32760066734341803
100,0.83515,0.14662351827354284
100,0.83515,-0.4419017412845448
100,0.83515,-0.3198310330596861
100,0.83515,-0.11260472779675877
100,0.83515,-0.18921507725436867
100,0.83515,-0.11823565669507549
100,0.83515,-0.21760470433406306
100,0.83515,-0.13959046230589378
100,0.83515,-0.5615599599571456
100,0.83515,-0.16468078896611393
100,0.83515,-0.232081783439408
100,0.83515,0.3534105137279574
100,0.83515,0.13290709235539241
100,0.83515,0.24372005599705898
100,0.83515,0.020757662230858166
100,0.83515,-0.27116797468356085
100,0.83515,-0.29133258297001446
100,0.83515,-0.40465949597193257
100,0.83515,-0.21279918085964994
100,0.83515,-0.3754894274843508
100,0.83515,0.08103194946286678
100,0.83515,-0.23475441323208673
100,0.83515,-0.09783840971716191
100,0.83515,-0.25806097634050157
100,0.83515,-0.24237995725017533
100,0.83515,-0.4242971715157338
100,0.83515,-0.39186349612927196
100,0.83515,-0.175885702613356
100,0.83515,-0.5089435568094965
100,0.83515,0.01671872896030249
100,0.83515,-0.21681616860639621
100,0.83515,-0.5700190134999986
100,0.83515,-0.3993438498839569
100,0.83515,-0.057737262318118904
100,0.83515,-0.4918684945176143
100,0.83515,-0.19548867487794439
100,0.83515,-0.3446054910050622
100,0.83515,-0.14177247449020866
100,0.83515,-0.4885129243854059
100,0.83515,-0.06858054887804509
100,0.83515,-0.2876604642969964
100,0.83515,-0.5144187154878835
100,0.83515,-0.18080496486669195
100,0.83515,-0.12245173003710812
100,0.83515,-0.4046805624326263
100,0.83515,-0.11675842881824632
100,0.83515,-0.005866557036124556
100,0.83515,-0.4686399020771725
100,0.83515,-0.4263801304736898
100,0.83515,0.019731591701335958
100,0.83515,-0.27361543442014413
100,0.83515,-0.362634201850933
100,0.83515,-0.36142487771772264
100,0.83515,-0.36809419869447935
100,0.83515,-0.3362413654882216
100,0.83515,-0.4458339035401667
100,0.83515,0.015388203127661143
100,0.83515,-0.25005426843019574
100,0.83515,-0.41231419516307893
100,0.83515,-0.3976176681465561
100,0.83515,-0.33697627453494045
100,0.83515,-0.15775894421507114
100,0.83515,-0.10122128448336036
100,0.83515,-0.37498048284788893
100,0.83515,-0.036733218349281054
100,0.83515,-0.30312000250633864
100,0.83515,-0.17963887827245373
100,0.83515,-0.25083120863250097
100,0.83515,-0.36599702472709617
100,0.83515,-0.28132266443121734
100,0.83515,-0.27670060230673105
100,0.83515,-0.23051238271694155
100,0.83515,-0.2952252115119112
100,0.83515,-0.35952854805637013
100,0.83515,-0.36561700752424253
100,0.83515,-0.5043347994313248
100,0.83515,-0.2951450666910159
100,0.83515,0.14047868659005333
100,0.83515,-0.16039010957868705
100,0.83515,-0.38124847046666127
100,0.83515,-0.0647922317421827
100,0.83515,-0.39087089557649324
100,0.83515,-0.218497652559257
100,0.83515,-0.4251786632227112
100,0.83515,-0.09511425977583218
100,0.83515,0.1423649600564421
100,0.83515,-0.4345021447612279
100,0.83515,-0.18460888887120305
100,0.83515,-0.4940208538096363
100,0.83515,-0.03057065141585155
100,0.83515,-0.3975872235541863
100,0.83515,0.002732034372658314
100,0.83515,-0.2716020890692829
100,0.83515,-0.17976699071600333
100,0.83515,-0.11458215251495354
100,0.83515,0.06827555921123167
100,0.83515,-0.4717897135271262
100,0.83515,-0.1262930848943293
100,0.83515,-0.17068964928447888
100,0.83515,-0.35903089938483307
100,0.83515,0.13871638501754474
100,0.83515,-0.4204318800246379
100,0.83515,-0.340193866049612
100,0.83515,-0.0891253962770537
100,0.83515,-0.17212919749641334
100,0.83515,-0.11062244421363807
100,0.83515,-0.24349295380692548
100,0.83515,-0.16414121664985293
100,0.83515,-0.5795967377544099
100,0.83515,-0.1267233361219451
100,0.83515,-0.2139429909734432
100,0.83515,0.34755185845993103
100,0.83515,0.0863031786177535
100,0.83515,0.2484407351353404
100,0.83515,0.0639259421437467
100,0.83515,-0.27652139034250633
100,0.83515,-0.33936110501722744
100,0.83515,-0.41646831296205894
100,0.83515,-0.20018787024921678
100,0.83515,-0.36803438304812514
100,0.83515,0.13801409141564033
100,0.83515,-0.21457493488626744
100,0.83515,-0.10948204343457635
100,0.83515,-0.2692270973912758
100,0.83515,-0.1956101209630238
100,0.83515,-0.37243486823879013
100,0.83515,-0.41959777564155515
100,0.83515,-0.1727317562277878
100,0.83515,-0.49498516618542565
100,0.83515,0.03718961323146511
100,0.83515,-0.23567622149724163
100,0.83515,-0.5776309296398235
100,0.83515,-0.3910843058951633
100,0.83515,-0.03848871780961166
100,0.83515,-0.47837323540135657
100,0.83515,-0.20531090280142353
100,0.83515,-0.33492728224476304
100,0.83515,-0.14186631954119366
100,0.83515,-0.46885734703662846
100,0.83515,-0.06983079365610187
100,0.83515,-0.2681878572370121
100,0.83515,-0.5065635174455065
100,0.83515,-0.2047246192695223
100,0.83515,-0.14934047251930607
100,0.83515,-0.4078214001055115
100,0.83515,-0.12812302837734052
100,0.83515,0.025666978217137953
100,0.83515,-0.4843334717302643
100,0.83515,-0.4023919232957245
100,0.83515,-0.02831460684437418
100,0.83515,-0.2639664718727718
100,0.83515,-0.3872002562605615
100,0.83515,-0.3930623763338576
100,0.83515,-0.3509629975503502
100,0.83515,-0.277801599517898
100,0.83515,-0.41558996449349433
100,0.83515,-0.02823920477768253
100,0.83515,-0.25478950815041573
100,0.83515,-0.4009278102191326
100,0.83515,-0.4135007262065624
100,0.83515,-0.3583823232288399
100,0.83515,-0.13721315225902517
100,0.83515,-0.12190349819472669
100,0.83515,-0.3960302434036509
100,0.83515,-0.04900544191433255
100,0.83515,-0.2781272685597957
100,0.83515,-0.20603505493845922
100,0.83515,-0.2954346602973236
100,0.83515,-0.3406857429780938
100,0.83515,-0.298527303272172
100,0.83515,-0.30264917171629624
100,0.83515,-0.21370118108662672
100,0.83515,-0.3331819655780828
100,0.83515,-0.35458193581958186
100,0.83515,-0.36430030233198174
100,0.83515,-0.4647528381805774
100,0.83515,-0.3348988842411422
100,0.83515,0.12881371135777434
100,0.83515,-0.19852391620481094
100,0.83515,-0.341702786519582
100,0.83515,-0.09726608514839027
100,0.83515,-0.3979177455437136
100,0.83515,-0.21140745101295452
100,0.83515,-0.4072354855112098
100,0.83515,-0.12498846603508747
100,0.83515,0.1798250195316682
100,0.83515,-0.4645206628972195
100,0.83515,-0.22311743283856225
100,0.83515,-0.5147443249107497
100,0.83515,0.0018483171121779233
100,0.83515,-0.40355877021393216
100,0.83515,0.0030298110011881003
100,0.83515,-0.28662181974873224
100,0.83515,-0.17541877247550572
100,0.83515,-0.11433118841698497
100,0.83515,0.10643761275663187
100,0.83515,-0.4653915508133902
100,0.83515,-0.13794240046849754
100,0.83515,-0.17757480008638382
100,0.83515,-0.35867809459950106
100,0.83515,0.13921060852180972
100,0.83515,-0.4060332307831312
100,0.83515,-0.37606842277305746
100,0.83515,-0.07988940456735445
100,0.83515,-0.16277577741890797
100,0.83515,-0.13748955466929047
100,0.83515,-0.21441007178065402
100,0.83515,-0.1788490656951724
100,0.83515,-0.5213255710275354
100,0.83515,-0.1236949157289866
100,0.83515,-0.19539433645643145
100,0.83515,0.3540162491053541
100,0.83515,0.09373343588571893
100,0.83515,0.26604414247649033
100,0.83515,0.026419538219645853
100,0.83515,-0.24559504849196573
100,0.83515,-0.31162065035198205
100,0.83515,-0.43212039161991606
100,0.83515,-0.20692854439400624
100,0.83515,-0.3644436758739945
100,0.83515,0.1534103466211243
100,0.83515,-0.222871455633219
100,0.83515,-0.14347197907281964
100,0.83515,-0.2851787907446864
100,0.83515,-0.20578878544402862
100,0.83515,-0.3773819905909614
100,0.83515,-0.4168589708936373
100,0.83515,-0.18295227088609703
100,0.83515,-0.4885406178186341
100,0.83515,-0.021165179539596648
100,0.83515,-0.21294327728067775
100,0.83515,-0.6027852499739077
100,0.83515,-0.33823336362129375
100,0.83515,0.04684782885198306
100,0.83515,-0.48380448254566055
100,0.83515,-0.19582070310560343
100,0.83515,-0.30426397902908675
100,0.83515,-0.1551017529803916
100,0.83515,-0.47960065885569575
100,0.83515,-0.04158316117200894
100,0.83515,-0.2708688110087604
100,0.83515,-0.5240239540232469
100,0.83515,-0.21654131281828687
100,0.83515,-0.14392862565607176
100,0.83515,-0.39708455997527886
100,0.83515,-0.11890487859761338
100,0.83515,0.03726527894377214
100,0.83515,-0.4623276682131441
100,0.83515,-0.44466349282786183
100,0.83515,-0.05132620636138558
100,0.83515,-0.19310256143048293
100,0.83515,-0.37800667508123104
100,0.83515,-0.41511606704368736
100,0.83515,-0.345254800839991
100,0.83515,-0.2801006671706778
100,0.83515,-0.4247947352358655
100,0.83515,-0.028208427776245864
100,0.83515,-0.2757947491826286
100,0.83515,-0.34627320448058574
100,0.83515,-0.41924394952725946
100,0.83515,-0.3608463541276105
100,0.83515,-0.1354127884210148
100,0.83515,-0.12348934006899816
100,0.83515,-0.3826743409380413
100,0.83515,0.003335405388438645
100,0.83515,-0.2648744423497549
100,0.83515,-0.16964333657790298
100,0.83515,-0.2892332820246302
100,0.83515,-0.3199367241144028
100,0.83515,-0.28915479713424
100,0.83515,-0.31120501880858514
100,0.83515,-0.18223324256143947
100,0.83515,-0.3320463075014677
100,0.83515,-0.37656814346990486
100,0.83515,-0.38209325021290963
100,0.83515,-0.4476795293280183
100,0.83515,-0.34827315137740644
100,0.83515,0.10093326428730613
100,0.83515,-0.20665908610632158
100,0.83515,-0.30983806792358237
100,0.83515,-0.06983949256237026
100,0.83515,-0.3904628432400369
100,0.83515,-0.211516353041366
100,0.83515,-0.4106584657354105
100,0.83515,-0.12750735598194893
100,0.83515,0.17555825842315514
100,0.83515,-0.4618292982467421
100,0.83515,-0.24135512189248115
100,0.83515,-0.5386252531267003
100,0.83515,-0.009269698904292172
100,0.83515,-0.38265255692816835
100,0.83515,-0.008176265786188096
100,0.83515,-0.2701207593752065
100,0.83515,-0.14735067224903642
100,0.83515,-0.09247630302232386
100,0.83515,0.09882609128284328
100,0.83515,-0.433229843809583
100,0.83515,-0.12770503418037146
100,0.83515,-0.14790470783814633
100,0.83515,-0.31200556365544735
100,0.83515,0.164503463235909
100,0.83515,-0.42067534460539774
100,0.83515,-0.36419970122827233
100,0.83515,-0.099554649682362
100,0.83515,-0.17487354345993325
100,0.83515,-0.14927937094107108
100,0.83515,-0.24337484998285006
100,0.83515,-0.20586482649882304
100,0.83515,-0.5308838066022746
100,0.83515,-0.14612877145239436
100,0.83515,-0.19097018592437814
100,0.83515,0.3518786799113383
100,0.83515,0.13543546758880115
100,0.83515,0.2886061614750269
100,0.83515,-0.0027151618360961834
100,0.83515,-0.27836672868387924
100,0.83515,-0.3088851095226468
100,0.83515,-0.41086922159909456
100,0.83515,-0.19216965707614997
100,0.83515,-0.3387341808197012
100,0.83515,0.17949395090630033
100,0.83515,-0.21022778043994514
100,0.83515,-0.1410567747901958
100,0.83515,-0.2955767022663902
100,0.83515,-0.18406545912372038
100,0.83515,-0.36857763207823374
100,0.83515,-0.4131204942546652
100,0.83515,-0.15800955720988138
100,0.83515,-0.459651526735038
100,0.83515,-0.026789833595447638
100,0.83515,-0.22816119333226959
100,0.83515,-0.6019089539970894
100,0.83515,-0.33041284178389735
100,0.83515,0.014530389836470965
100,0.83515,-0.49184873586531175
100,0.83515,-0.16312674251906223
100,0.83515,-0.25803785025069603
100,0.83515,-0.1317067833185393
100,0.83515,-0.4971421903381684
100,0.83515,-0.04190348649759121
100,0.83515,-0.2451364885759774
100,0.83515,-0.5161879954621718
100,0.83515,-0.230894820777961
100,0.83515,-0.12306187802293043
100,0.83515,-0.4012237868106195
100,0.83515,-0.1389447269291594
100,0.83515,0.03907571706695976
100,0.83515,-0.4679409062025985
100,0.83515,-0.4648090105029854
100,0.83515,-0.05636300493207547
100,0.83515,-0.1916767740787823
100,0.83515,-0.36542819555021233
100,0.83515,-0.4226490811859755
100,0.83515,-0.3307602167342256
100,0.83515,-0.2733464951553899
100,0.83515,-0.43740640096269984
100,0.83515,-0.03498463229775184
100,0.83515,-0.2503465312166489
100,0.83515,-0.381888985089341
100,0.83515,-0.43025958436581735
100,0.83515,-0.3839225450077625
100,0.83515,-0.12656209516007555
100,0.83515,-0.12202704232472204
100,0.83515,-0.3852879548734276
100,0.83515,0.04622312001735048
100,0.83515,-0.2937502773611802
100,0.83515,-0.17153933550019304
100,0.83515,-0.29156551314819795
100,0.83515,-0.3075153031117174
100,0.83515,-0.2672633890474102
100,0.83515,-0.34995423576768
100,0.83515,-0.2075073716521792
100,0.83515,-0.3681622072965375
100,0.83515,-0.40110726001034486
100,0.83515,-0.4058066463356511
100,0.83515,-0.3797093353906429
100,0.83515,-0.3348760104985138
100,0.83515,0.06449735293250204
100,0.83515,-0.18152882739678372
100,0.83515,-0.34870942560681556
100,0.83515,-0.06386976530108432
100,0.83515,-0.4221301612253667
100,0.83515,-0.20801149051419093
100,0.83515,-0.40193386001120224
100,0.83515,-0.1826704513080953
100,0.83515,0.15451389186165773
100,0.83515,-0.4505073041622267
100,0.83515,-0.281170234332863
100,0.83515,-0.565120533758509
100,0.83515,0.017347242829421742
100,0.83515,-0.36888786322825157
100,0.83515,0.02941704404705647
100,0.83515,-0.25209327766139195
100,0.83515,-0.16137289071589472
100,0.83515,-0.04326327985247751
100,0.83515,0.13222078558472922
100,0.83515,-0.41738960001533754
100,0.83515,-0.1251784824268076
100,0.83515,-0.15478332610368772
