alpha,success_prob,label
0.17401740174017402,0.0,"tau=1000, Fast"
0.17601760176017603,0.0,"tau=1000, Fast"
0.178017801780178,0.0,"tau=1000, Fast"
0.18001800180018002,0.0,"tau=1000, Fast"
0.18201820182018202,0.0,"tau=1000, Fast"
0.18401840184018403,0.0,"tau=1000, Fast"
0.186018601860186,0.0,"tau=1000, Fast"
0.18801880188018802,0.0,"tau=1000, Fast"
0.19001900190019003,0.0,"tau=1000, Fast"
0.192019201920192,0.0,"tau=1000, Fast"
0.19401940194019401,0.0,"tau=1000, Fast"
0.19601960196019602,0.0,"tau=1000, Fast"
0.19801980198019803,0.0,"tau=1000, Fast"
0.2000200020002,0.0,"tau=1000, Fast"
0.20202020202020202,0.0,"tau=1000, Fast"
0.20402040204020402,0.0,"tau=1000, Fast"
0.20602060206020603,0.0,"tau=1000, Fast"
0.208020802080208,0.0,"tau=1000, Fast"
0.21002100210021002,0.0,"tau=1000, Fast"
0.21202120212021203,0.0,"tau=1000, Fast"
0.21402140214021403,0.0,"tau=1000, Fast"
0.21602160216021601,0.0,"tau=1000, Fast"
0.21802180218021802,0.0,"tau=1000, Fast"
0.22002200220022003,0.0,"tau=1000, Fast"
0.222022202220222,0.0,"tau=1000, Fast"
0.22402240224022402,0.0,"tau=1000, Fast"
0.22602260226022602,0.0,"tau=1000, Fast"
0.22802280228022803,0.0,"tau=1000, Fast"
0.23002300230023,0.0,"tau=1000, Fast"
0.23202320232023202,0.0,"tau=1000, Fast"
0.23402340234023403,0.0,"tau=1000, Fast"
0.23602360236023603,0.0,"tau=1000, Fast"
0.23802380238023801,0.0,"tau=1000, Fast"
0.24002400240024002,0.0,"tau=1000, Fast"
0.24202420242024203,0.0,"tau=1000, Fast"
0.24402440244024404,0.0,"tau=1000, Fast"
0.24602460246024602,0.0,"tau=1000, Fast"
0.24802480248024802,0.0,"tau=1000, Fast"
0.25002500250025,0.0,"tau=1000, Fast"
0.252025202520252,0.0,"tau=1000, Fast"
0.254025402540254,0.0,"tau=1000, Fast"
0.256025602560256,0.0,"tau=1000, Fast"
0.25802580258025803,0.0,"tau=1000, Fast"
0.26002600260026004,0.0,"tau=1000, Fast"
0.26202620262026205,0.0,"tau=1000, Fast"
0.264026402640264,0.0,"tau=1000, Fast"
0.266026602660266,0.0,"tau=1000, Fast"
0.268026802680268,0.0,"tau=1000, Fast"
0.27002700270027,0.0,"tau=1000, Fast"
0.27202720272027203,0.0,"tau=1000, Fast"
0.27402740274027404,0.0,"tau=1000, Fast"
0.27602760276027605,0.0,"tau=1000, Fast"
0.27802780278027805,0.0,"tau=1000, Fast"
0.28002800280028,0.0,"tau=1000, Fast"
0.282028202820282,0.0,"tau=1000, Fast"
0.284028402840284,0.0,"tau=1000, Fast"
0.28602860286028603,0.0,"tau=1000, Fast"
0.28802880288028804,0.0,"tau=1000, Fast"
0.29002900290029004,0.0,"tau=1000, Fast"
0.29202920292029205,0.0,"tau=1000, Fast"
0.294029402940294,0.0,"tau=1000, Fast"
0.296029602960296,0.0,"tau=1000, Fast"
0.298029802980298,0.0,"tau=1000, Fast"
0.3000300030003,0.0,"tau=1000, Fast"
0.30203020302030203,0.0,"tau=1000, Fast"
0.30403040304030404,0.0,"tau=1000, Fast"
0.30603060306030605,0.0,"tau=1000, Fast"
0.30803080308030806,0.0,"tau=1000, Fast"
0.31003100310031,0.0,"tau=1000, Fast"
0.312031203120312,0.0,"tau=1000, Fast"
0.314031403140314,0.0,"tau=1000, Fast"
0.31603160316031603,0.0,"tau=1000, Fast"
0.31803180318031804,0.0,"tau=1000, Fast"
0.32003200320032005,0.0,"tau=1000, Fast"
0.32203220322032206,0.0,"tau=1000, Fast"
0.324032403240324,0.0,"tau=1000, Fast"
0.326032603260326,0.0,"tau=1000, Fast"
0.328032803280328,0.0,"tau=1000, Fast"
0.33003300330033003,0.0,"tau=1000, Fast"
0.33203320332033204,0.0,"tau=1000, Fast"
0.33403340334033405,0.0,"tau=1000, Fast"
0.33603360336033605,0.0,"tau=1000, Fast"
0.33803380338033806,0.0,"tau=1000, Fast"
0.34003400340034,0.0,"tau=1000, Fast"
0.342034203420342,0.0,"tau=1000, Fast"
0.344034403440344,0.0,"tau=1000, Fast"
0.34603460346034604,0.0,"tau=1000, Fast"
0.34803480348034804,0.0,"tau=1000, Fast"
0.35003500350035005,0.0,"tau=1000, Fast"
0.35203520352035206,0.0,"tau=1000, Fast"
0.354035403540354,0.0,"tau=1000, Fast"
0.356035603560356,0.0,"tau=1000, Fast"
0.358035803580358,0.0,"tau=1000, Fast"
0.36003600360036003,0.0,"tau=1000, Fast"
0.36203620362036204,0.0,"tau=1000, Fast"
0.36403640364036405,0.0,"tau=1000, Fast"
0.36603660366036606,0.0,"tau=1000, Fast"
0.36803680368036806,0.0,"tau=1000, Fast"
0.37003700370037,0.0,"tau=1000, Fast"
0.372037203720372,0.0,"tau=1000, Fast"
0.37403740374037403,0.0,"tau=1000, Fast"
0.37603760376037604,0.0,"tau=1000, Fast"
0.37803780378037805,0.0,"tau=1000, Fast"
0.38003800380038005,0.0,"tau=1000, Fast"
0.38203820382038206,0.0,"tau=1000, Fast"
0.384038403840384,0.0,"tau=1000, Fast"
0.386038603860386,0.0,"tau=1000, Fast"
0.38803880388038803,0.0,"tau=1000, Fast"
0.39003900390039004,0.0,"tau=1000, Fast"
0.39203920392039204,0.0,"tau=1000, Fast"
0.39403940394039405,0.0,"tau=1000, Fast"
0.39603960396039606,0.0,"tau=1000, Fast"
0.39803980398039807,0.0,"tau=1000, Fast"
0.4000400040004,0.0,"tau=1000, Fast"
0.402040204020402,0.0,"tau=1000, Fast"
0.40404040404040403,0.0,"tau=1000, Fast"
0.40604060406040604,0.0,"tau=1000, Fast"
0.40804080408040805,0.0,"tau=1000, Fast"
0.41004100410041006,0.0,"tau=1000, Fast"
0.41204120412041206,0.0,"tau=1000, Fast"
0.414041404140414,0.0,"tau=1000, Fast"
0.416041604160416,0.0,"tau=1000, Fast"
0.41804180418041803,0.0,"tau=1000, Fast"
0.42004200420042004,0.0,"tau=1000, Fast"
0.42204220422042205,0.0,"tau=1000, Fast"
0.42404240424042405,0.0,"tau=1000, Fast"
0.42604260426042606,0.0,"tau=1000, Fast"
0.42804280428042807,0.0,"tau=1000, Fast"
0.43004300430043,0.0,"tau=1000, Fast"
0.43204320432043203,0.0,"tau=1000, Fast"
0.43404340434043404,0.0,"tau=1000, Fast"
0.43604360436043604,0.0,"tau=1000, Fast"
0.43804380438043805,0.0,"tau=1000, Fast"
0.44004400440044006,0.0,"tau=1000, Fast"
0.44204420442044207,0.0,"tau=1000, Fast"
0.444044404440444,0.0,"tau=1000, Fast"
0.446044604460446,0.0,"tau=1000, Fast"
0.44804480448044803,0.0,"tau=1000, Fast"
0.45004500450045004,0.0,"tau=1000, Fast"
0.45204520452045205,0.0,"tau=1000, Fast"
0.45404540454045406,0.0,"tau=1000, Fast"
0.45604560456045606,0.0,"tau=1000, Fast"
0.45804580458045807,0.0,"tau=1000, Fast"
0.46004600460046,0.0,"tau=1000, Fast"
0.46204620462046203,0.0,"tau=1000, Fast"
0.46404640464046404,0.0,"tau=1000, Fast"
0.46604660466046605,0.0,"tau=1000, Fast"
0.46804680468046805,0.0,"tau=1000, Fast"
0.47004700470047006,0.0,"tau=1000, Fast"
0.47204720472047207,0.0,"tau=1000, Fast"
0.474047404740474,0.0,"tau=1000, Fast"
0.47604760476047603,0.0,"tau=1000, Fast"
0.47804780478047804,0.0,"tau=1000, Fast"
0.48004800480048004,0.0,"tau=1000, Fast"
0.48204820482048205,0.0,"tau=1000, Fast"
0.48404840484048406,0.0,"tau=1000, Fast"
0.48604860486048607,0.0,"tau=1000, Fast"
0.4880488048804881,0.0,"tau=1000, Fast"
0.49004900490049,0.0,"tau=1000, Fast"
0.49204920492049203,0.0,"tau=1000, Fast"
0.49404940494049404,0.0,"tau=1000, Fast"
0.49604960496049605,0.0,"tau=1000, Fast"
0.49804980498049806,0.0,"tau=1000, Fast"
0.5000500050005,0.0,"tau=1000, Fast"
0.502050205020502,0.0,"tau=1000, Fast"
0.504050405040504,0.0,"tau=1000, Fast"
0.506050605060506,0.0,"tau=1000, Fast"
0.508050805080508,0.0,"tau=1000, Fast"
0.51005100510051,0.0,"tau=1000, Fast"
0.512051205120512,0.0,"tau=1000, Fast"
0.5140514051405141,0.0,"tau=1000, Fast"
0.5160516051605161,0.0,"tau=1000, Fast"
0.5180518051805181,0.0,"tau=1000, Fast"
0.5200520052005201,0.0,"tau=1000, Fast"
0.5220522052205221,0.0,"tau=1000, Fast"
0.5240524052405241,0.0,"tau=1000, Fast"
0.5260526052605261,0.0,"tau=1000, Fast"
0.528052805280528,0.0,"tau=1000, Fast"
0.53005300530053,0.0,"tau=1000, Fast"
0.532053205320532,0.0,"tau=1000, Fast"
0.534053405340534,0.0,"tau=1000, Fast"
0.536053605360536,0.0,"tau=1000, Fast"
0.538053805380538,0.0,"tau=1000, Fast"
0.54005400540054,0.0,"tau=1000, Fast"
0.5420542054205421,0.0,"tau=1000, Fast"
0.5440544054405441,0.0,"tau=1000, Fast"
0.5460546054605461,0.0,"tau=1000, Fast"
0.5480548054805481,0.0,"tau=1000, Fast"
0.5500550055005501,0.0,"tau=1000, Fast"
0.5520552055205521,0.0,"tau=1000, Fast"
0.5540554055405541,0.0,"tau=1000, Fast"
0.5560556055605561,0.0,"tau=1000, Fast"
0.558055805580558,0.0,"tau=1000, Fast"
0.56005600560056,0.0,"tau=1000, Fast"
0.562056205620562,0.0,"tau=1000, Fast"
0.564056405640564,0.0,"tau=1000, Fast"
0.566056605660566,0.0,"tau=1000, Fast"
0.568056805680568,0.0,"tau=1000, Fast"
0.57005700570057,0.0,"tau=1000, Fast"
0.5720572057205721,0.0,"tau=1000, Fast"
0.5740574057405741,0.0,"tau=1000, Fast"
0.5760576057605761,0.0,"tau=1000, Fast"
0.5780578057805781,0.0,"tau=1000, Fast"
0.5800580058005801,0.0,"tau=1000, Fast"
0.5820582058205821,0.0,"tau=1000, Fast"
0.5840584058405841,0.0,"tau=1000, Fast"
0.5860586058605861,0.0,"tau=1000, Fast"
0.588058805880588,0.0,"tau=1000, Fast"
0.59005900590059,0.0,"tau=1000, Fast"
0.592059205920592,0.0,"tau=1000, Fast"
0.594059405940594,0.0,"tau=1000, Fast"
0.596059605960596,0.0,"tau=1000, Fast"
0.598059805980598,0.0,"tau=1000, Fast"
0.6000600060006,0.0,"tau=1000, Fast"
0.6020602060206021,0.0,"tau=1000, Fast"
0.6040604060406041,0.0,"tau=1000, Fast"
0.6060606060606061,0.0,"tau=1000, Fast"
0.6080608060806081,0.0,"tau=1000, Fast"
0.6100610061006101,0.0,"tau=1000, Fast"
0.6120612061206121,0.0,"tau=1000, Fast"
0.6140614061406141,0.0,"tau=1000, Fast"
0.6160616061606161,0.0,"tau=1000, Fast"
0.618061806180618,0.0,"tau=1000, Fast"
0.62006200620062,0.0,"tau=1000, Fast"
0.622062206220622,0.0,"tau=1000, Fast"
0.624062406240624,0.0,"tau=1000, Fast"
0.626062606260626,0.0,"tau=1000, Fast"
0.628062806280628,0.0,"tau=1000, Fast"
0.6300630063006301,0.0,"tau=1000, Fast"
0.6320632063206321,0.0,"tau=1000, Fast"
0.6340634063406341,0.0,"tau=1000, Fast"
0.6360636063606361,0.0,"tau=1000, Fast"
0.6380638063806381,0.0,"tau=1000, Fast"
0.6400640064006401,0.0,"tau=1000, Fast"
0.6420642064206421,0.0,"tau=1000, Fast"
0.6440644064406441,0.0,"tau=1000, Fast"
0.6460646064606461,0.0,"tau=1000, Fast"
0.648064806480648,0.0,"tau=1000, Fast"
0.65006500650065,0.0,"tau=1000, Fast"
0.652065206520652,0.0,"tau=1000, Fast"
0.654065406540654,0.0,"tau=1000, Fast"
0.656065606560656,0.0,"tau=1000, Fast"
0.658065806580658,0.0,"tau=1000, Fast"
0.6600660066006601,0.0,"tau=1000, Fast"
0.6620662066206621,0.0,"tau=1000, Fast"
0.6640664066406641,0.0,"tau=1000, Fast"
0.6660666066606661,0.0,"tau=1000, Fast"
0.6680668066806681,0.0,"tau=1000, Fast"
0.6700670067006701,0.0,"tau=1000, Fast"
0.6720672067206721,0.0,"tau=1000, Fast"
0.6740674067406741,0.0,"tau=1000, Fast"
0.6760676067606761,0.0,"tau=1000, Fast"
0.678067806780678,0.0,"tau=1000, Fast"
0.68006800680068,0.0,"tau=1000, Fast"
0.682068206820682,0.0,"tau=1000, Fast"
0.684068406840684,0.0,"tau=1000, Fast"
0.686068606860686,0.0,"tau=1000, Fast"
0.688068806880688,0.0,"tau=1000, Fast"
0.6900690069006901,0.0,"tau=1000, Fast"
0.6920692069206921,0.0,"tau=1000, Fast"
0.6940694069406941,0.0,"tau=1000, Fast"
0.6960696069606961,0.0,"tau=1000, Fast"
0.6980698069806981,0.0,"tau=1000, Fast"
0.7000700070007001,0.0,"tau=1000, Fast"
0.7020702070207021,0.0,"tau=1000, Fast"
0.7040704070407041,0.0,"tau=1000, Fast"
0.7060706070607061,0.0,"tau=1000, Fast"
0.708070807080708,0.0,"tau=1000, Fast"
0.71007100710071,0.0,"tau=1000, Fast"
0.712071207120712,0.0,"tau=1000, Fast"
0.714071407140714,0.0,"tau=1000, Fast"
0.716071607160716,0.0,"tau=1000, Fast"
0.7180718071807181,0.0,"tau=1000, Fast"
0.7200720072007201,0.0,"tau=1000, Fast"
0.7220722072207221,0.0,"tau=1000, Fast"
0.7240724072407241,0.0,"tau=1000, Fast"
0.7260726072607261,0.0,"tau=1000, Fast"
0.7280728072807281,0.0,"tau=1000, Fast"
0.7300730073007301,0.0,"tau=1000, Fast"
0.7320732073207321,0.0,"tau=1000, Fast"
0.7340734073407341,0.0,"tau=1000, Fast"
0.7360736073607361,0.0,"tau=1000, Fast"
0.738073807380738,0.0,"tau=1000, Fast"
0.74007400740074,0.0,"tau=1000, Fast"
0.742074207420742,0.0,"tau=1000, Fast"
0.744074407440744,0.0,"tau=1000, Fast"
0.746074607460746,0.0,"tau=1000, Fast"
0.7480748074807481,0.0,"tau=1000, Fast"
0.7500750075007501,0.0,"tau=1000, Fast"
0.7520752075207521,0.0,"tau=1000, Fast"
0.7540754075407541,0.0,"tau=1000, Fast"
0.7560756075607561,0.0,"tau=1000, Fast"
0.7580758075807581,0.0,"tau=1000, Fast"
0.7600760076007601,0.0,"tau=1000, Fast"
0.7620762076207621,0.0,"tau=1000, Fast"
0.7640764076407641,0.0,"tau=1000, Fast"
0.7660766076607661,0.0,"tau=1000, Fast"
0.768076807680768,0.0,"tau=1000, Fast"
0.77007700770077,0.0,"tau=1000, Fast"
0.772077207720772,0.0,"tau=1000, Fast"
0.774077407740774,0.0,"tau=1000, Fast"
0.7760776077607761,0.0,"tau=1000, Fast"
0.7780778077807781,0.0,"tau=1000, Fast"
0.7800780078007801,0.0,"tau=1000, Fast"
0.7820782078207821,0.0,"tau=1000, Fast"
0.7840784078407841,0.0,"tau=1000, Fast"
0.7860786078607861,0.0,"tau=1000, Fast"
0.7880788078807881,0.0,"tau=1000, Fast"
0.7900790079007901,0.0,"tau=1000, Fast"
0.7920792079207921,0.0,"tau=1000, Fast"
0.7940794079407941,0.0,"tau=1000, Fast"
0.7960796079607961,0.0,"tau=1000, Fast"
0.798079807980798,0.0,"tau=1000, Fast"
0.8000800080008,0.0,"tau=1000, Fast"
0.802080208020802,0.0,"tau=1000, Fast"
0.804080408040804,0.0,"tau=1000, Fast"
0.8060806080608061,0.0,"tau=1000, Fast"
0.8080808080808081,0.0,"tau=1000, Fast"
0.8100810081008101,0.0,"tau=1000, Fast"
0.8120812081208121,0.0,"tau=1000, Fast"
0.8140814081408141,0.0,"tau=1000, Fast"
0.8160816081608161,0.0,"tau=1000, Fast"
0.8180818081808181,0.0,"tau=1000, Fast"
0.8200820082008201,0.0,"tau=1000, Fast"
0.8220822082208221,0.0,"tau=1000, Fast"
0.8240824082408241,0.0,"tau=1000, Fast"
0.8260826082608261,0.0,"tau=1000, Fast"
0.828082808280828,0.0,"tau=1000, Fast"
0.83008300830083,0.0,"tau=1000, Fast"
0.832083208320832,0.0,"tau=1000, Fast"
0.834083408340834,0.0,"tau=1000, Fast"
0.8360836083608361,0.0,"tau=1000, Fast"
0.8380838083808381,0.0,"tau=1000, Fast"
0.8400840084008401,0.0,"tau=1000, Fast"
0.8420842084208421,0.0,"tau=1000, Fast"
0.8440844084408441,0.0,"tau=1000, Fast"
0.8460846084608461,0.0,"tau=1000, Fast"
0.8480848084808481,0.0,"tau=1000, Fast"
0.8500850085008501,0.0,"tau=1000, Fast"
0.8520852085208521,0.0,"tau=1000, Fast"
0.8540854085408541,0.0,"tau=1000, Fast"
0.8560856085608561,0.0,"tau=1000, Fast"
0.858085808580858,0.0,"tau=1000, Fast"
0.86008600860086,0.0,"tau=1000, Fast"
0.862086208620862,0.0,"tau=1000, Fast"
0.8640864086408641,0.0,"tau=1000, Fast"
0.8660866086608661,0.0,"tau=1000, Fast"
0.8680868086808681,0.0,"tau=1000, Fast"
0.8700870087008701,0.0,"tau=1000, Fast"
0.8720872087208721,0.0,"tau=1000, Fast"
0.8740874087408741,0.0,"tau=1000, Fast"
0.8760876087608761,0.0,"tau=1000, Fast"
0.8780878087808781,0.0,"tau=1000, Fast"
0.8800880088008801,0.0,"tau=1000, Fast"
0.8820882088208821,0.0,"tau=1000, Fast"
0.8840884088408841,0.0,"tau=1000, Fast"
0.8860886088608861,0.0,"tau=1000, Fast"
0.888088808880888,0.0,"tau=1000, Fast"
0.89008900890089,0.0,"tau=1000, Fast"
0.892089208920892,0.0,"tau=1000, Fast"
0.8940894089408941,0.0,"tau=1000, Fast"
0.8960896089608961,0.0,"tau=1000, Fast"
0.8980898089808981,0.0,"tau=1000, Fast"
0.9000900090009001,0.0,"tau=1000, Fast"
0.9020902090209021,0.0,"tau=1000, Fast"
0.9040904090409041,0.0,"tau=1000, Fast"
0.9060906090609061,0.0,"tau=1000, Fast"
0.9080908090809081,0.0,"tau=1000, Fast"
0.9100910091009101,0.0,"tau=1000, Fast"
0.9120912091209121,0.0,"tau=1000, Fast"
0.9140914091409141,0.0,"tau=1000, Fast"
0.9160916091609161,0.0,"tau=1000, Fast"
0.918091809180918,0.0,"tau=1000, Fast"
0.92009200920092,0.0,"tau=1000, Fast"
0.922092209220922,0.0,"tau=1000, Fast"
0.9240924092409241,0.0,"tau=1000, Fast"
0.9260926092609261,0.0,"tau=1000, Fast"
0.9280928092809281,0.0,"tau=1000, Fast"
0.9300930093009301,0.0,"tau=1000, Fast"
0.9320932093209321,0.0,"tau=1000, Fast"
0.9340934093409341,0.0,"tau=1000, Fast"
0.9360936093609361,0.0,"tau=1000, Fast"
0.9380938093809381,0.0,"tau=1000, Fast"
0.9400940094009401,0.0,"tau=1000, Fast"
0.9420942094209421,0.0,"tau=1000, Fast"
0.9440944094409441,0.0,"tau=1000, Fast"
0.9460946094609461,0.0,"tau=1000, Fast"
0.948094809480948,0.0,"tau=1000, Fast"
0.95009500950095,0.0,"tau=1000, Fast"
0.9520952095209521,0.0,"tau=1000, Fast"
0.9540954095409541,0.0,"tau=1000, Fast"
0.9560956095609561,0.0,"tau=1000, Fast"
0.9580958095809581,0.0,"tau=1000, Fast"
0.9600960096009601,0.0,"tau=1000, Fast"
0.9620962096209621,0.0,"tau=1000, Fast"
0.9640964096409641,0.0,"tau=1000, Fast"
0.9660966096609661,0.0,"tau=1000, Fast"
0.9680968096809681,0.0,"tau=1000, Fast"
0.9700970097009701,0.0,"tau=1000, Fast"
0.9720972097209721,0.0,"tau=1000, Fast"
0.9740974097409741,0.0,"tau=1000, Fast"
0.9760976097609761,0.0,"tau=1000, Fast"
0.978097809780978,0.0,"tau=1000, Fast"
0.98009800980098,0.0,"tau=1000, Fast"
0.9820982098209821,0.0,"tau=1000, Fast"
0.9840984098409841,0.0,"tau=1000, Fast"
0.9860986098609861,0.0,"tau=1000, Fast"
0.9880988098809881,0.0,"tau=1000, Fast"
0.9900990099009901,0.0,"tau=1000, Fast"
0.9920992099209921,0.0,"tau=1000, Fast"
0.9940994099409941,0.0,"tau=1000, Fast"
0.9960996099609961,0.0,"tau=1000, Fast"
0.9980998099809981,0.0,"tau=1000, Fast"
0.0,0.0,"tau=100, Slow"
0.002000040000800016,0.0,"tau=100, Slow"
0.004000080001600032,0.0,"tau=100, Slow"
0.006000120002400048,0.0,"tau=100, Slow"
0.008000160003200064,0.0,"tau=100, Slow"
0.01000020000400008,0.0,"tau=100, Slow"
0.012000240004800097,0.0,"tau=100, Slow"
0.014000280005600113,0.0,"tau=100, Slow"
0.01600032000640013,0.0,"tau=100, Slow"
0.018000360007200143,0.0,"tau=100, Slow"
0.02000040000800016,0.0,"tau=100, Slow"
0.022000440008800175,0.0,"tau=100, Slow"
0.024000480009600193,0.0,"tau=100, Slow"
0.026000520010400208,0.0,"tau=100, Slow"
0.028000560011200226,0.0,"tau=100, Slow"
0.03000060001200024,0.0,"tau=100, Slow"
0.03200064001280026,0.0,"tau=100, Slow"
0.03400068001360027,0.0,"tau=100, Slow"
0.036000720014400286,0.0,"tau=100, Slow"
0.0380007600152003,0.0,"tau=100, Slow"
0.04000080001600032,0.0,"tau=100, Slow"
0.042000840016800337,0.0,"tau=100, Slow"
0.04400088001760035,0.0,"tau=100, Slow"
0.046000920018400365,0.0,"tau=100, Slow"
0.04800096001920039,0.0,"tau=100, Slow"
0.0500010000200004,0.0,"tau=100, Slow"
0.052001040020800415,0.0,"tau=100, Slow"
0.05400108002160043,0.0,"tau=100, Slow"
0.05600112002240045,0.0,"tau=100, Slow"
0.058001160023200465,0.0,"tau=100, Slow"
0.06000120002400048,0.0,"tau=100, Slow"
0.062001240024800494,0.0,"tau=100, Slow"
0.06400128002560052,0.0,"tau=100, Slow"
0.06600132002640052,0.0,"tau=100, Slow"
0.06800136002720054,0.0,"tau=100, Slow"
0.07000140002800057,0.0,"tau=100, Slow"
0.07200144002880057,0.0,"tau=100, Slow"
0.0740014800296006,0.0,"tau=100, Slow"
0.0760015200304006,0.0,"tau=100, Slow"
0.07800156003120062,0.0,"tau=100, Slow"
0.08000160003200064,0.0,"tau=100, Slow"
0.08200164003280065,0.0,"tau=100, Slow"
0.08400168003360067,0.0,"tau=100, Slow"
0.0860017200344007,0.0,"tau=100, Slow"
0.0880017600352007,0.0,"tau=100, Slow"
0.09000180003600072,0.0,"tau=100, Slow"
0.09200184003680073,0.0,"tau=100, Slow"
0.09400188003760075,0.0,"tau=100, Slow"
0.09600192003840077,0.0,"tau=100, Slow"
0.09800196003920078,0.0,"tau=100, Slow"
0.1000020000400008,0.0,"tau=100, Slow"
0.10200204004080081,0.0,"tau=100, Slow"
0.10400208004160083,0.0,"tau=100, Slow"
0.10600212004240085,0.0,"tau=100, Slow"
0.10800216004320086,0.0,"tau=100, Slow"
0.11000220004400088,0.0,"tau=100, Slow"
0.1120022400448009,0.0,"tau=100, Slow"
0.11400228004560091,0.0,"tau=100, Slow"
0.11600232004640093,0.0,"tau=100, Slow"
0.11800236004720094,0.0,"tau=100, Slow"
0.12000240004800096,0.0,"tau=100, Slow"
0.12200244004880098,0.0,"tau=100, Slow"
0.12400248004960099,0.0,"tau=100, Slow"
0.126002520050401,0.0,"tau=100, Slow"
0.12800256005120103,0.0,"tau=100, Slow"
0.13000260005200104,0.0,"tau=100, Slow"
0.13200264005280105,0.0,"tau=100, Slow"
0.13400268005360108,0.0,"tau=100, Slow"
0.1360027200544011,0.0,"tau=100, Slow"
0.1380027600552011,0.0,"tau=100, Slow"
0.14000280005600113,0.0,"tau=100, Slow"
0.14200284005680114,0.0,"tau=100, Slow"
0.14400288005760115,0.0,"tau=100, Slow"
0.14600292005840118,0.0,"tau=100, Slow"
0.1480029600592012,0.0,"tau=100, Slow"
0.1500030000600012,0.0,"tau=100, Slow"
0.1520030400608012,0.0,"tau=100, Slow"
0.15400308006160124,0.0,"tau=100, Slow"
0.15600312006240125,0.0,"tau=100, Slow"
0.15800316006320125,0.0,"tau=100, Slow"
0.1600032000640013,0.0,"tau=100, Slow"
0.1620032400648013,0.0,"tau=100, Slow"
0.1640032800656013,0.0,"tau=100, Slow"
0.16600332006640134,0.0,"tau=100, Slow"
0.16800336006720135,0.0,"tau=100, Slow"
0.17000340006800135,0.0,"tau=100, Slow"
0.1720034400688014,0.0,"tau=100, Slow"
0.1740034800696014,0.0,"tau=100, Slow"
0.1760035200704014,0.0,"tau=100, Slow"
0.1780035600712014,0.0,"tau=100, Slow"
0.18000360007200145,0.0,"tau=100, Slow"
0.18200364007280145,0.0,"tau=100, Slow"
0.18400368007360146,0.0,"tau=100, Slow"
0.1860037200744015,0.0,"tau=100, Slow"
0.1880037600752015,0.0,"tau=100, Slow"
0.1900038000760015,0.0,"tau=100, Slow"
0.19200384007680155,0.0,"tau=100, Slow"
0.19400388007760155,0.0,"tau=100, Slow"
0.19600392007840156,0.0,"tau=100, Slow"
0.1980039600792016,0.0,"tau=100, Slow"
0.2000040000800016,0.0,"tau=100, Slow"
0.2020040400808016,0.0,"tau=100, Slow"
0.20400408008160162,0.0,"tau=100, Slow"
0.20600412008240165,0.0,"tau=100, Slow"
0.20800416008320166,0.0,"tau=100, Slow"
0.21000420008400167,0.0,"tau=100, Slow"
0.2120042400848017,0.0,"tau=100, Slow"
0.2140042800856017,0.0,"tau=100, Slow"
0.21600432008640172,0.0,"tau=100, Slow"
0.21800436008720175,0.0,"tau=100, Slow"
0.22000440008800176,0.0,"tau=100, Slow"
0.22200444008880177,0.0,"tau=100, Slow"
0.2240044800896018,0.0,"tau=100, Slow"
0.2260045200904018,0.0,"tau=100, Slow"
0.22800456009120182,0.0,"tau=100, Slow"
0.23000460009200183,0.0,"tau=100, Slow"
0.23200464009280186,0.0,"tau=100, Slow"
0.23400468009360187,0.0,"tau=100, Slow"
0.23600472009440188,0.0,"tau=100, Slow"
0.2380047600952019,0.0,"tau=100, Slow"
0.24000480009600192,0.0,"tau=100, Slow"
0.24200484009680193,0.0,"tau=100, Slow"
0.24400488009760196,0.0,"tau=100, Slow"
0.24600492009840197,0.0,"tau=100, Slow"
0.24800496009920198,0.0,"tau=100, Slow"
0.250005000100002,0.0,"tau=100, Slow"
0.252005040100802,0.0,"tau=100, Slow"
0.25400508010160205,0.0,"tau=100, Slow"
0.25600512010240206,0.0,"tau=100, Slow"
0.25800516010320207,0.0,"tau=100, Slow"
0.2600052001040021,0.0,"tau=100, Slow"
0.2620052401048021,0.0,"tau=100, Slow"
0.2640052801056021,0.0,"tau=100, Slow"
0.26600532010640215,0.0,"tau=100, Slow"
0.26800536010720216,0.0,"tau=100, Slow"
0.27000540010800217,0.0,"tau=100, Slow"
0.2720054401088022,0.0,"tau=100, Slow"
0.2740054801096022,0.0,"tau=100, Slow"
0.2760055201104022,0.0,"tau=100, Slow"
0.2780055601112022,0.0,"tau=100, Slow"
0.28000560011200226,0.0,"tau=100, Slow"
0.28200564011280227,0.0,"tau=100, Slow"
0.2840056801136023,0.0,"tau=100, Slow"
0.2860057201144023,0.0,"tau=100, Slow"
0.2880057601152023,0.0,"tau=100, Slow"
0.2900058001160023,0.0,"tau=100, Slow"
0.29200584011680236,0.0,"tau=100, Slow"
0.29400588011760237,0.0,"tau=100, Slow"
0.2960059201184024,0.0,"tau=100, Slow"
0.2980059601192024,0.0,"tau=100, Slow"
0.3000060001200024,0.0,"tau=100, Slow"
0.3020060401208024,0.0,"tau=100, Slow"
0.3040060801216024,0.0,"tau=100, Slow"
0.30600612012240247,0.0,"tau=100, Slow"
0.3080061601232025,0.0,"tau=100, Slow"
0.3100062001240025,0.0,"tau=100, Slow"
0.3120062401248025,0.0,"tau=100, Slow"
0.3140062801256025,0.0,"tau=100, Slow"
